run_id,run_date,ticker,rank,score_rank,score,rsi2,dist_5dma_pct,dist_50dma_pct,dist_200dma_pct,last_close,target_price,stop_price,signal,freq_60d
20260713,2026-07-14T00:05:28.512783+00:00,PL,4,4,47.5,1.46,-4.29,-28.09,2.61,25.96,27.12,19.93,🔵,3
20260713,2026-07-14T00:05:28.512783+00:00,IFF,5,5,47.5,1.95,-4.19,-1.19,6.98,75.1,78.39,68.83,🔵,2
20260713,2026-07-14T00:05:28.512783+00:00,CORT,6,6,46.8,4.46,-6.22,19.66,40.85,85.9,91.6,76.14,🟢,0
20260713,2026-07-14T00:05:28.512783+00:00,LQDA,7,7,46.1,6.95,-9.01,11.71,74.77,71.21,78.26,60.42,🟡,1
20260713,2026-07-14T00:05:28.512783+00:00,DOCN,8,8,44.7,7.06,-8.27,-19.86,51.28,123.32,134.43,93.1,🟡,1
20260713,2026-07-14T00:05:28.512783+00:00,AXTA,9,9,43.6,2.07,-2.19,2.67,5.38,32.07,32.79,29.67,🔵,1
20260713,2026-07-14T00:05:28.512783+00:00,BE,10,10,42.7,6.97,-7.27,-17.04,37.17,233.49,251.8,142.18,🟡,1
20260713,2026-07-14T00:05:28.512783+00:00,MIRM,11,11,39.8,8.08,-4.88,11.99,32.88,119.04,125.15,102.59,🟡,0
20260713,2026-07-14T00:05:28.512783+00:00,INTC,12,12,39.3,6.92,-5.59,-11.99,64.11,103.12,109.23,78.03,🟡,1
20260713,2026-07-14T00:05:28.512783+00:00,TTMI,13,13,35.9,9.33,-5.6,-22.54,27.01,136.34,144.42,100.02,🟡,2
20260713,2026-07-14T00:05:28.512783+00:00,ALKS,14,14,35.8,5.43,-2.9,19.49,52.54,51.87,53.42,46.05,🟡,0
20260713,2026-07-14T00:05:28.512783+00:00,RVMD,15,15,34.8,8.04,-2.38,14.55,74.0,183.95,188.44,165.23,🟡,0
20260713,2026-07-14T00:05:28.512783+00:00,DD,16,16,34.7,2.57,-2.27,-6.71,2.69,132.66,135.74,121.75,🟢,3
20260713,2026-07-14T00:05:28.512783+00:00,BTI,17,17,34.5,3.09,-1.92,-2.88,4.49,58.95,60.1,56.15,🟢,1
20260713,2026-07-14T00:05:28.512783+00:00,TEVA,18,18,34.0,3.67,-3.14,-5.9,7.82,32.18,33.22,29.4,🟢,1
20260713,2026-07-14T00:05:28.512783+00:00,VRTX,19,19,33.9,3.69,-3.29,5.43,7.35,480.25,496.56,439.36,🟢,1
20260713,2026-07-14T00:05:28.512783+00:00,BEN,20,20,33.0,6.82,-2.22,3.24,27.06,32.83,33.57,30.39,🟡,0
20260713,2026-07-14T00:05:28.512783+00:00,YOU,21,21,32.7,8.59,-3.77,-4.59,23.99,53.08,55.16,46.18,🟡,1
20260713,2026-07-14T00:05:28.512783+00:00,PTCT,22,22,31.9,8.85,-6.19,8.18,12.73,81.33,86.7,72.03,🟡,1
20260713,2026-07-14T00:05:28.512783+00:00,TSM,23,23,30.7,7.35,-2.51,-0.56,21.29,421.58,432.44,367.83,🟡,0
20260713,2026-07-14T00:05:28.512783+00:00,CYTK,24,24,29.2,8.94,-2.93,7.3,24.17,82.24,84.72,74.42,🟡,2
20260713,2026-07-14T00:05:28.512783+00:00,COGT,25,25,27.7,8.18,-4.84,6.67,13.46,37.46,39.36,33.03,🟡,2
20260713,2026-07-14T00:05:28.512783+00:00,UAL,26,26,27.4,9.35,-3.95,8.77,16.46,121.16,126.15,107.62,🟡,2
20260713,2026-07-14T00:05:28.512783+00:00,GOOGL,27,27,25.5,4.36,-1.95,-5.41,10.48,352.51,359.51,327.37,🟢,2
20260713,2026-07-14T00:05:28.512783+00:00,RIOT,28,28,25.4,9.6,-3.79,-18.55,9.34,20.19,20.99,14.62,🟡,1
20260713,2026-07-14T00:05:28.512783+00:00,ABBV,29,29,23.3,7.44,-1.07,10.32,12.31,248.0,250.68,230.89,🟡,0
20260713,2026-07-14T00:05:28.512783+00:00,PWR,30,30,22.4,9.45,-1.91,-9.63,18.4,646.7,659.31,575.16,🟡,3
20260713,2026-07-14T00:05:28.512783+00:00,HLT,31,31,21.7,8.38,-3.45,-2.6,7.06,322.45,333.97,302.24,🟡,2
20260713,2026-07-14T00:05:28.512783+00:00,TPR,32,32,21.1,8.35,-3.21,-3.52,3.07,136.13,140.65,123.71,🟡,1
20260713,2026-07-14T00:05:28.512783+00:00,DE,33,33,20.4,5.92,-1.27,0.93,9.51,585.64,593.15,536.62,🟡,1
20260713,2026-07-14T00:05:28.512783+00:00,AMGN,34,34,19.4,6.81,-1.17,4.93,7.81,360.45,364.71,340.21,🟡,1
20260713,2026-07-14T00:05:28.512783+00:00,DRS,35,35,18.9,6.46,-2.52,-2.37,5.3,43.35,44.47,39.42,🟡,2
20260713,2026-07-14T00:05:28.512783+00:00,GOOG,36,36,17.9,5.23,-1.73,-5.19,10.13,350.67,356.85,326.87,🟡,3
20260713,2026-07-14T00:05:28.512783+00:00,RHHBY,37,37,16.8,8.51,-2.26,-1.5,2.0,50.5,51.67,47.34,🟡,2
20260713,2026-07-14T00:05:28.512783+00:00,SQM,38,38,14.6,8.63,-2.0,-11.09,2.41,71.94,73.41,65.31,🟡,3
20260714,2026-07-15T00:05:19.059832+00:00,ARWR,1,1,63.7,1.5,-8.32,-7.3,15.61,71.91,78.43,61.15,🔵,2
20260714,2026-07-15T00:05:19.059832+00:00,PL,2,2,50.1,0.85,-3.56,-28.75,0.75,25.56,26.5,19.62,🔵,3
20260714,2026-07-15T00:05:19.059832+00:00,ABBV,3,3,47.7,1.98,-1.58,8.56,10.78,244.78,248.7,227.78,🔵,0
20260714,2026-07-15T00:05:19.059832+00:00,IFF,4,4,45.9,1.57,-2.97,-1.88,6.27,74.67,76.95,68.44,🔵,3
20260714,2026-07-15T00:05:19.059832+00:00,BTI,5,5,45.8,1.45,-2.27,-4.12,3.08,58.2,59.55,55.57,🔵,2
20260714,2026-07-15T00:05:19.059832+00:00,ALKS,6,6,43.4,3.85,-2.08,17.9,51.21,51.6,52.7,46.02,🟢,0
20260714,2026-07-15T00:05:19.059832+00:00,AMGN,7,7,42.9,2.13,-1.9,3.35,6.13,355.25,362.14,334.82,🔵,1
20260714,2026-07-15T00:05:19.059832+00:00,NBIS,8,8,42.6,9.28,-8.18,-13.35,41.94,194.09,211.39,130.19,🟡,2
20260714,2026-07-15T00:05:19.059832+00:00,TEVA,9,9,41.6,2.25,-2.57,-6.78,6.39,31.82,32.66,29.15,🔵,2
20260714,2026-07-15T00:05:19.059832+00:00,WULF,10,10,40.5,8.5,-10.39,-20.37,13.22,19.41,21.66,13.11,🟡,1
20260714,2026-07-15T00:05:19.059832+00:00,VRTX,11,11,39.5,2.43,-2.27,4.34,6.35,476.31,487.38,435.09,🔵,2
20260714,2026-07-15T00:05:19.059832+00:00,LLY,12,12,39.5,3.47,-3.24,5.03,15.46,1152.54,1191.15,1048.79,🟢,1
20260714,2026-07-15T00:05:19.059832+00:00,VIRT,13,13,38.9,6.65,-7.25,6.38,40.6,59.57,64.23,51.88,🟡,3
20260714,2026-07-15T00:05:19.059832+00:00,PTCT,14,14,37.0,4.42,-7.59,3.47,8.05,78.06,84.47,68.64,🟢,1
20260714,2026-07-15T00:05:19.059832+00:00,NVS,15,15,36.4,2.5,-2.05,-0.17,5.71,150.36,153.51,143.03,🔵,3
20260714,2026-07-15T00:05:19.059832+00:00,GFS,16,16,36.4,9.36,-5.1,-17.1,26.24,63.39,66.8,51.15,🟡,1
20260714,2026-07-15T00:05:19.059832+00:00,BAYRY,17,17,35.3,4.38,-2.2,20.24,29.36,13.94,14.25,12.51,🟢,2
20260714,2026-07-15T00:05:19.059832+00:00,RPRX,18,18,30.0,6.85,-2.29,2.64,24.61,55.67,56.98,52.28,🟡,1
20260714,2026-07-15T00:05:19.059832+00:00,TSM,19,19,29.8,6.44,-2.24,-0.96,20.7,420.39,430.0,370.46,🟡,0
20260714,2026-07-15T00:05:19.059832+00:00,C,20,20,27.9,7.59,-3.67,-0.18,14.95,133.27,138.35,123.33,🟡,1
20260714,2026-07-15T00:05:19.059832+00:00,CYTK,21,21,27.9,7.65,-2.46,6.4,23.39,81.93,84.0,74.0,🟡,2
20260714,2026-07-15T00:05:19.059832+00:00,EBAY,22,22,27.6,8.94,-2.55,1.57,18.81,112.54,115.48,105.05,🟡,1
20260714,2026-07-15T00:05:19.059832+00:00,AAL,23,23,27.5,6.12,-5.04,6.0,16.06,15.67,16.5,13.75,🟡,3
20260714,2026-07-15T00:05:19.059832+00:00,MRK,24,24,26.2,8.0,-2.5,2.17,12.42,120.78,123.88,111.95,🟡,0
20260714,2026-07-15T00:05:19.059832+00:00,UAL,25,25,25.8,7.72,-3.38,7.46,15.58,120.35,124.56,107.2,🟡,2
20260714,2026-07-15T00:05:19.059832+00:00,RIOT,26,26,23.5,9.6,-2.88,-18.74,9.27,20.19,20.79,14.76,🟡,1
20260714,2026-07-15T00:05:19.059832+00:00,LUV,27,27,23.2,8.02,-1.65,7.45,17.35,47.56,48.36,43.56,🟡,2
20260714,2026-07-15T00:05:19.059832+00:00,MO,28,28,22.7,6.61,-2.07,-1.14,10.82,70.16,71.64,66.0,🟡,1
20260714,2026-07-15T00:05:19.059832+00:00,QCOM,29,29,22.6,9.46,-4.13,-13.96,6.22,178.1,185.78,148.96,🟡,2
20260714,2026-07-15T00:05:19.059832+00:00,DE,30,30,22.5,4.61,-0.83,0.73,9.15,584.4,589.31,534.77,🟢,1
20260714,2026-07-15T00:05:19.059832+00:00,PM,31,31,22.5,4.73,-2.9,-1.86,6.53,175.95,181.2,163.9,🟢,2
20260714,2026-07-15T00:05:19.059832+00:00,SJM,32,32,20.0,9.0,-1.82,2.17,6.44,108.81,110.83,101.75,🟡,1
20260714,2026-07-15T00:05:19.059832+00:00,YUM,33,33,19.8,7.39,-2.48,2.54,3.4,158.18,162.21,147.47,🟡,1
20260714,2026-07-15T00:05:19.059832+00:00,NWG,34,34,19.5,8.16,-1.83,5.2,9.07,17.23,17.55,16.3,🟡,2
20260714,2026-07-15T00:05:19.059832+00:00,TPR,35,35,18.8,6.63,-2.24,-3.94,2.4,135.36,138.46,123.23,🟡,1
20260714,2026-07-15T00:05:19.059832+00:00,GD,36,36,17.0,7.15,-1.0,5.65,7.49,369.5,373.25,350.8,🟡,2
20260714,2026-07-15T00:05:19.059832+00:00,RHHBY,37,37,16.3,5.9,-2.22,-2.21,1.13,50.12,51.26,47.07,🟡,2
20260714,2026-07-15T00:05:19.059832+00:00,TAK,38,38,10.5,5.7,-1.03,1.58,1.82,16.39,16.56,15.73,🟡,4
20260714,2026-07-15T00:05:19.059832+00:00,GSK,39,39,10.3,7.13,-1.94,-0.1,1.69,51.25,52.26,48.28,🟡,5
20260715,2026-07-16T00:02:42.590111+00:00,BAYRY,1,1,57.7,1.45,-3.48,16.8,25.87,13.6,14.09,12.18,🔵,3
20260715,2026-07-16T00:02:42.590111+00:00,ARWR,2,2,57.3,1.45,-5.06,-7.34,15.09,71.82,75.65,61.2,🔵,2
20260715,2026-07-16T00:02:42.590111+00:00,LAUR,3,3,49.9,2.87,-5.93,5.75,12.16,37.26,39.61,33.85,🟢,0
20260715,2026-07-16T00:02:42.590111+00:00,ABBV,4,4,48.5,1.52,-1.16,7.91,10.4,244.11,246.98,227.06,🔵,1
20260715,2026-07-16T00:02:42.590111+00:00,TEVA,5,5,47.1,1.44,-2.36,-7.35,5.29,31.56,32.32,29.02,🔵,2
20260715,2026-07-16T00:02:42.590111+00:00,ALAB,6,6,45.9,7.6,-7.97,4.73,73.61,350.62,380.97,234.49,🟡,0
20260715,2026-07-16T00:02:42.590111+00:00,NOKBF,7,7,43.3,9.22,-7.78,-19.96,25.46,11.1,12.04,9.14,🟡,0
20260715,2026-07-16T00:02:42.590111+00:00,CRDO,8,8,42.8,5.93,-7.32,-0.65,39.76,226.74,244.65,159.85,🟡,1
20260715,2026-07-16T00:02:42.590111+00:00,ARM,9,9,42.6,8.17,-8.18,-11.75,50.96,277.01,301.69,204.83,🟡,2
20260715,2026-07-16T00:02:42.590111+00:00,NOK,10,10,40.7,9.12,-6.22,-18.74,26.55,11.25,12.0,9.27,🟡,0
20260715,2026-07-16T00:02:42.590111+00:00,GFS,11,11,39.9,4.58,-6.22,-19.62,21.95,61.41,65.48,48.86,🟢,1
20260715,2026-07-16T00:02:42.590111+00:00,CIEN,12,12,37.8,8.02,-6.34,-17.36,23.93,418.46,446.78,337.78,🟡,1
20260715,2026-07-16T00:02:42.590111+00:00,CSCO,13,13,37.8,9.53,-4.91,-2.72,29.77,111.77,117.55,101.42,🟡,1
20260715,2026-07-16T00:02:42.590111+00:00,EW,14,14,37.5,3.16,-3.61,0.59,4.96,87.27,90.54,81.19,🟢,1
20260715,2026-07-16T00:02:42.590111+00:00,HNGE,15,15,36.8,9.83,-3.39,28.67,71.33,85.75,88.76,75.18,🟡,0
20260715,2026-07-16T00:02:42.590111+00:00,VSH,16,16,36.2,8.34,-4.98,-17.0,59.3,40.45,42.57,28.7,🟡,2
20260715,2026-07-16T00:02:42.590111+00:00,GD,17,17,35.5,2.76,-1.58,4.41,6.29,365.63,371.51,346.93,🟢,2
20260715,2026-07-16T00:02:42.590111+00:00,BTSG,18,18,35.3,5.32,-2.65,9.36,54.57,68.26,70.12,62.44,🟡,0
20260715,2026-07-16T00:02:42.590111+00:00,WULF,19,19,34.7,8.25,-7.62,-20.41,12.71,19.37,20.97,13.31,🟡,1
20260715,2026-07-16T00:02:42.590111+00:00,JNJ,20,20,32.2,3.68,-3.11,4.14,12.09,247.02,254.94,229.77,🟢,3
20260715,2026-07-16T00:02:42.590111+00:00,ELV,21,21,31.8,8.72,-6.12,-1.71,12.77,390.33,415.78,353.97,🟡,1
20260715,2026-07-16T00:02:42.590111+00:00,CAH,22,22,31.1,3.67,-2.9,5.81,10.53,224.94,231.66,211.31,🟢,3
20260715,2026-07-16T00:02:42.590111+00:00,TSM,23,23,28.4,5.41,-1.65,-1.28,20.19,419.48,426.5,368.3,🟡,0
20260715,2026-07-16T00:02:42.590111+00:00,PFGC,24,24,26.4,7.56,-1.79,8.74,15.61,110.41,112.42,102.95,🟡,0
20260715,2026-07-16T00:02:42.590111+00:00,AAL,25,25,25.7,5.71,-4.25,5.19,15.58,15.63,16.32,13.85,🟡,3
20260715,2026-07-16T00:02:42.590111+00:00,USFD,26,26,24.2,6.56,-2.92,7.18,14.3,97.05,99.96,88.97,🟡,2
20260715,2026-07-16T00:02:42.590111+00:00,CLS,27,27,22.6,7.95,-3.78,-10.39,3.83,334.77,347.92,276.73,🟡,1
20260715,2026-07-16T00:02:42.590111+00:00,RIOT,28,28,22.2,7.58,-2.38,-19.21,8.68,20.1,20.59,14.85,🟡,1
20260715,2026-07-16T00:02:42.590111+00:00,TRV,29,29,22.0,8.45,-2.26,6.04,12.54,329.19,336.79,309.59,🟡,2
20260715,2026-07-16T00:02:42.590111+00:00,SYY,30,30,21.7,8.32,-2.24,4.27,4.37,80.73,82.58,76.3,🟡,0
20260715,2026-07-16T00:02:42.590111+00:00,LIN,31,31,21.4,5.25,-1.73,0.29,9.59,514.15,523.22,483.7,🟡,1
20260715,2026-07-16T00:02:42.590111+00:00,QCOM,32,32,20.9,9.24,-3.31,-14.03,6.12,177.98,184.07,150.11,🟡,2
20260715,2026-07-16T00:02:42.590111+00:00,FHN,33,33,19.7,6.19,-2.51,1.29,6.9,24.94,25.58,23.53,🟡,2
20260715,2026-07-16T00:02:42.590111+00:00,SSRM,34,34,19.0,6.94,-3.15,-8.58,2.97,27.25,28.14,23.27,🟡,2
20260715,2026-07-16T00:02:42.590111+00:00,LNT,35,35,18.7,7.82,-1.8,1.15,7.7,74.55,75.92,71.16,🟡,2
20260715,2026-07-16T00:02:42.590111+00:00,AEP,36,36,17.6,8.74,-1.47,0.95,6.88,132.5,134.47,125.86,🟡,2
20260715,2026-07-16T00:02:42.590111+00:00,OHI,37,37,17.1,8.75,-0.85,2.1,8.27,47.95,48.36,45.93,🟡,2
20260715,2026-07-16T00:02:42.590111+00:00,NI,38,38,16.2,6.63,-1.89,-2.84,2.25,45.71,46.59,43.42,🟡,2
20260715,2026-07-16T00:02:42.590111+00:00,DTE,39,39,15.2,7.94,-1.53,0.9,5.48,146.95,149.24,140.23,🟡,3
20260715,2026-07-16T00:02:42.590111+00:00,WEC,40,40,15.1,9.08,-1.55,-0.4,1.57,112.97,114.75,107.96,🟡,2
20260715,2026-07-16T00:02:42.590111+00:00,EXC,41,41,15.1,9.45,-1.82,0.32,0.51,45.74,46.59,43.4,🟡,2
20260715,2026-07-16T00:02:42.590111+00:00,SRE,42,42,12.8,8.23,-1.17,1.34,2.24,92.78,93.87,88.48,🟡,3
20260715,2026-07-16T00:02:42.590111+00:00,CMS,43,43,12.6,9.4,-1.37,-0.0,1.05,74.02,75.05,70.1,🟡,3
20260716,2026-07-17T00:02:56.452011+00:00,ALAB,1,1,74.3,2.35,-11.54,-5.16,57.85,319.74,361.43,204.73,🔵,0
20260716,2026-07-17T00:02:56.452011+00:00,CRDO,2,2,73.6,1.88,-10.79,-9.09,27.94,207.97,233.11,142.26,🔵,1
20260716,2026-07-17T00:02:56.452011+00:00,VSH,3,3,73.5,1.9,-11.23,-25.41,42.9,36.44,41.05,25.29,🔵,2
20260716,2026-07-17T00:02:56.452011+00:00,GFS,4,4,60.7,1.74,-7.83,-23.58,15.39,58.24,63.19,45.98,🔵,2
20260716,2026-07-17T00:02:56.452011+00:00,WDC,5,5,60.1,4.48,-12.98,-15.71,50.48,466.81,536.42,325.84,🟢,0
20260716,2026-07-17T00:02:56.452011+00:00,SNDK,6,6,60.0,9.03,-15.74,-18.21,81.95,1411.08,1674.76,845.04,🟡,0
20260716,2026-07-17T00:02:56.452011+00:00,NOK,7,7,59.9,2.83,-9.68,-24.73,16.39,10.38,11.49,8.37,🟢,0
20260716,2026-07-17T00:02:56.452011+00:00,TSM,8,8,59.1,1.23,-2.69,-3.61,17.17,409.74,421.06,359.35,🔵,0
20260716,2026-07-17T00:02:56.452011+00:00,MXL,9,9,57.7,6.37,-14.76,-18.3,96.8,74.4,87.29,41.07,🟡,1
20260716,2026-07-17T00:02:56.452011+00:00,RIOT,10,10,57.6,1.09,-6.15,-24.36,1.73,18.82,20.05,13.77,🔵,1
20260716,2026-07-17T00:02:56.452011+00:00,ARM,11,11,57.0,3.46,-9.19,-16.84,42.32,262.01,288.51,192.7,🟢,2
20260716,2026-07-17T00:02:56.452011+00:00,CIEN,12,12,56.3,3.02,-10.01,-22.76,14.73,388.81,432.07,310.0,🟢,1
20260716,2026-07-17T00:02:56.452011+00:00,BAYRY,13,13,55.9,1.37,-2.35,16.24,25.53,13.6,13.93,12.53,🔵,3
20260716,2026-07-17T00:02:56.452011+00:00,BB,14,14,55.9,4.72,-12.75,1.97,72.56,9.16,10.5,6.69,🟢,1
20260716,2026-07-17T00:02:56.452011+00:00,ARWR,15,15,54.1,1.11,-2.39,-7.8,14.03,71.38,73.12,61.17,🔵,2
20260716,2026-07-17T00:02:56.452011+00:00,MRVL,16,16,54.1,5.33,-12.04,-19.91,45.69,188.3,214.07,135.19,🟡,0
20260716,2026-07-17T00:02:56.452011+00:00,NOKBF,17,17,53.4,3.65,-9.56,-24.93,16.83,10.37,11.47,8.46,🟢,0
20260716,2026-07-17T00:02:56.452011+00:00,WULF,18,18,53.2,2.71,-9.76,-25.86,4.41,17.98,19.92,12.1,🟢,1
20260716,2026-07-17T00:02:56.452011+00:00,CAT,19,19,52.2,2.96,-4.84,-5.63,22.42,877.17,921.74,762.21,🟢,0
20260716,2026-07-17T00:02:56.452011+00:00,STX,20,20,51.6,6.01,-11.74,-15.18,53.9,745.49,844.62,536.6,🟡,1
20260716,2026-07-17T00:02:56.452011+00:00,NBIS,21,21,51.2,8.96,-13.73,-23.59,24.91,171.77,199.11,108.51,🟡,2
20260716,2026-07-17T00:02:56.452011+00:00,LAUR,22,22,50.8,2.28,-5.21,4.36,10.92,36.88,38.91,33.49,🔵,1
20260716,2026-07-17T00:02:56.452011+00:00,IRDM,23,23,49.9,3.04,-4.01,-0.53,63.24,46.61,48.56,39.81,🟢,2
20260716,2026-07-17T00:02:56.452011+00:00,CART,24,24,49.3,2.33,-2.97,7.03,13.85,46.23,47.64,41.64,🔵,0
20260716,2026-07-17T00:02:56.452011+00:00,SIMO,25,25,48.4,8.73,-9.19,-4.79,75.16,272.45,300.02,203.34,🟡,0
20260716,2026-07-17T00:02:56.452011+00:00,GLW,26,26,48.1,5.55,-11.46,-17.55,20.35,158.39,178.89,108.08,🟡,0
20260716,2026-07-17T00:02:56.452011+00:00,COHR,27,27,46.4,3.84,-8.83,-24.45,12.58,276.96,303.8,206.18,🟢,1
20260716,2026-07-17T00:02:56.452011+00:00,BE,28,28,46.0,6.69,-11.47,-25.63,19.76,206.73,233.52,123.94,🟡,1
20260716,2026-07-17T00:02:56.452011+00:00,STM,29,29,45.7,7.59,-7.85,-9.48,55.53,62.77,68.12,52.36,🟡,0
20260716,2026-07-17T00:02:56.452011+00:00,QCOM,30,30,43.3,2.4,-5.2,-17.61,1.71,170.61,179.97,145.07,🔵,2
20260716,2026-07-17T00:02:56.452011+00:00,OSCR,31,31,41.0,6.43,-5.49,9.79,56.82,28.86,30.54,24.1,🟡,0
20260716,2026-07-17T00:02:56.452011+00:00,MKSI,32,32,40.0,7.8,-5.94,-3.57,41.7,332.0,352.97,257.37,🟡,1
20260716,2026-07-17T00:02:56.452011+00:00,VIAV,33,33,39.8,6.92,-8.99,-23.95,21.1,36.93,40.58,28.68,🟡,2
20260716,2026-07-17T00:02:56.452011+00:00,LSCC,34,34,39.4,9.74,-5.55,-9.96,26.7,124.5,131.81,102.15,🟡,0
20260716,2026-07-17T00:02:56.452011+00:00,CNC,35,35,39.2,6.43,-4.6,2.95,41.66,63.89,66.97,57.8,🟡,0
20260716,2026-07-17T00:02:56.452011+00:00,FLEX,36,36,39.2,8.14,-6.45,-15.04,42.74,121.12,129.48,93.87,🟡,2
20260716,2026-07-17T00:02:56.452011+00:00,FROG,37,37,38.5,5.75,-4.23,8.69,46.92,86.53,90.35,72.11,🟡,0
20260716,2026-07-17T00:02:56.452011+00:00,CSCO,38,38,37.3,6.16,-5.32,-4.85,26.99,109.66,115.82,99.19,🟡,1
20260716,2026-07-17T00:02:56.452011+00:00,MOH,39,39,36.9,9.43,-4.41,11.19,30.66,224.82,235.19,198.37,🟡,1
20260716,2026-07-17T00:02:56.452011+00:00,RVMD,40,40,36.7,4.8,-2.56,9.98,66.2,179.18,183.88,162.49,🟢,0
20260716,2026-07-17T00:02:56.452011+00:00,ELV,41,41,35.9,4.69,-8.23,-6.13,7.62,372.85,406.27,333.0,🟢,1
20260716,2026-07-17T00:02:56.452011+00:00,IBRX,42,42,35.6,5.5,-4.66,-4.91,31.87,7.45,7.81,5.88,🟡,2
20260716,2026-07-17T00:02:56.452011+00:00,MTSI,43,43,35.4,8.55,-6.49,-22.88,14.81,275.49,294.61,216.97,🟡,0
20260716,2026-07-17T00:02:56.452011+00:00,MRNA,44,44,35.4,9.76,-5.51,11.21,46.15,63.15,66.83,49.06,🟡,3
20260716,2026-07-17T00:02:56.452011+00:00,BTSG,45,45,35.0,4.84,-1.83,8.69,53.63,68.16,69.43,62.18,🟢,0
20260716,2026-07-17T00:02:56.452011+00:00,ROIV,46,46,33.4,9.81,-2.62,8.26,33.55,33.93,34.84,31.13,🟡,1
20260716,2026-07-17T00:02:56.452011+00:00,TWLO,47,47,32.9,7.16,-3.31,2.29,42.7,206.7,213.77,180.64,🟡,2
20260716,2026-07-17T00:02:56.452011+00:00,ANET,48,48,32.3,8.63,-5.43,4.89,16.56,168.56,178.23,140.29,🟡,1
20260716,2026-07-17T00:02:56.452011+00:00,CDNS,49,49,31.2,3.89,-2.76,-2.85,11.1,364.65,375.01,330.35,🟢,2
20260716,2026-07-17T00:02:56.452011+00:00,SRRK,50,50,30.9,6.66,-4.54,3.95,17.45,51.73,54.19,45.58,🟡,1
20260716,2026-07-17T00:02:56.452011+00:00,MTZ,51,51,30.2,6.81,-5.16,-11.64,17.24,340.81,359.34,282.54,🟡,2
20260716,2026-07-17T00:02:56.452011+00:00,VRT,52,52,29.9,6.83,-3.7,-8.94,22.55,294.11,305.4,241.35,🟡,2
20260716,2026-07-17T00:02:56.452011+00:00,BWA,53,53,27.2,9.1,-1.75,-6.93,17.35,62.77,63.89,57.54,🟡,0
20260716,2026-07-17T00:02:56.452011+00:00,NBIX,54,54,26.7,7.43,-1.05,5.76,19.28,171.55,173.37,159.7,🟡,0
20260716,2026-07-17T00:02:56.452011+00:00,EBAY,55,55,26.4,6.74,-2.45,-0.1,16.83,110.91,113.7,103.63,🟡,1
20260716,2026-07-17T00:02:56.452011+00:00,JBL,56,56,26.3,8.04,-4.36,-13.93,12.71,307.06,321.06,263.7,🟡,2
20260716,2026-07-17T00:02:56.452011+00:00,AAL,57,57,22.4,5.19,-2.69,4.46,15.18,15.6,16.03,13.81,🟡,3
20260716,2026-07-17T00:02:56.452011+00:00,VIST,58,58,18.8,7.66,-3.71,-10.22,7.7,62.38,64.78,56.32,🟡,4
20260717,2026-07-18T00:06:47.946785+00:00,ALAB,1,1,78.4,1.37,-10.58,-10.41,49.5,303.62,339.56,187.78,🔵,1
20260717,2026-07-18T00:06:47.946785+00:00,CRDO,2,2,70.1,1.36,-8.74,-11.48,24.47,202.68,222.09,139.26,🔵,2
20260717,2026-07-18T00:06:47.946785+00:00,CDNS,3,3,64.1,0.54,-9.36,-11.95,0.61,330.11,364.2,291.98,🔵,3
20260717,2026-07-18T00:06:47.946785+00:00,TSM,4,4,64.0,0.44,-3.75,-6.31,13.71,398.37,413.91,346.77,🔵,1
20260717,2026-07-18T00:06:47.946785+00:00,CIEN,5,5,60.7,1.88,-9.74,-25.11,10.1,374.41,414.81,296.62,🔵,2
20260717,2026-07-18T00:06:47.946785+00:00,NOK,6,6,60.2,2.0,-8.23,-26.26,13.13,10.12,11.03,8.22,🔵,1
20260717,2026-07-18T00:06:47.946785+00:00,GFS,7,7,58.6,1.34,-5.6,-24.25,13.66,57.48,60.89,45.84,🔵,2
20260717,2026-07-18T00:06:47.946785+00:00,SNDK,8,8,56.6,6.77,-13.29,-21.43,73.31,1354.82,1562.54,805.89,🟡,0
20260717,2026-07-18T00:06:47.946785+00:00,BB,9,9,56.5,3.97,-11.01,-0.67,68.72,8.99,10.1,6.72,🟢,2
20260717,2026-07-18T00:06:47.946785+00:00,MXL,10,10,56.1,4.96,-13.85,-20.94,88.64,71.84,83.39,39.04,🟢,1
20260717,2026-07-18T00:06:47.946785+00:00,AAL,11,11,54.3,1.09,-4.21,-0.04,10.45,14.98,15.64,13.16,🔵,3
20260717,2026-07-18T00:06:47.946785+00:00,LAUR,12,12,54.2,1.55,-4.35,2.9,9.55,36.45,38.11,33.08,🔵,1
20260717,2026-07-18T00:06:47.946785+00:00,CART,13,13,52.7,1.55,-2.78,5.98,12.73,45.82,47.13,41.35,🔵,1
20260717,2026-07-18T00:06:47.946785+00:00,NOKBF,14,14,50.5,3.01,-6.97,-25.44,15.11,10.25,11.02,8.58,🟢,1
20260717,2026-07-18T00:06:47.946785+00:00,GLW,15,15,49.2,4.27,-9.92,-19.46,17.15,154.61,171.63,105.87,🟢,0
20260717,2026-07-18T00:06:47.946785+00:00,SIMO,16,16,46.2,5.97,-8.1,-7.8,69.0,264.33,287.62,195.89,🟡,0
20260717,2026-07-18T00:06:47.946785+00:00,MRVL,17,17,45.6,7.62,-7.8,-19.88,45.39,188.68,204.64,136.13,🟡,0
20260717,2026-07-18T00:06:47.946785+00:00,AMAT,18,18,43.6,6.8,-6.79,0.79,48.02,529.66,568.22,400.17,🟡,0
