run_id,ticker,outcome,days_to_resolve,result_pct
20260731,PBA,EXPIRED,5,-2.92
20260731,PNW,EXPIRED,5,0.04
20260731,RAL,WON,2,3.07
20260731,REYN,WON,1,2.0
20260731,SBRA,EXPIRED,5,-0.61
20260731,SRRK,WON,3,3.05
20260731,STAG,EXPIRED,5,-2.51
20260731,TGTX,LOST,1,-10.49
20260731,TROW,EXPIRED,5,2.03
20260731,WELL,EXPIRED,5,1.06
20260731,WM,EXPIRED,5,0.5
20260731,WPC,EXPIRED,5,-2.43
20260731,XEL,EXPIRED,5,-0.17
20260803,AAPL,EXPIRED,5,0.49
20260803,ABBV,EXPIRED,5,1.49
20260803,ADC,EXPIRED,5,-4.58
20260803,ADM,WON,1,2.87
20260803,AHR,WON,3,2.21
20260803,BBIO,WON,1,2.88
20260803,BGC,LOST,2,-7.55
20260803,BTI,EXPIRED,5,-4.62
20260803,BYD,WON,1,3.5
20260803,CF,EXPIRED,5,-0.93
20260803,CL,WON,1,2.14
20260803,CNI,WON,1,1.66
20260803,CNP,EXPIRED,5,-4.15
20260803,CTVA,EXPIRED,5,-0.67
20260803,D,EXPIRED,5,-0.95
20260803,DOC,WON,1,2.45
20260803,DUK,EXPIRED,5,-1.74
20260803,EBAY,WON,2,5.93
20260803,ED,EXPIRED,5,-0.42
20260803,EIX,EXPIRED,5,-2.2
20260803,ENB,LOST,1,-4.16
20260803,EPRT,EXPIRED,5,-1.67
20260803,HLT,WON,1,1.86
20260803,HR,LOST,4,-5.55
20260803,HXL,WON,1,2.42
20260803,INGM,EXPIRED,5,0.5
20260803,KIM,LOST,3,-4.57
20260803,KNX,WON,1,2.0
20260803,KRG,LOST,4,-5.64
20260803,KVUE,WON,1,2.16
20260803,LLY,WON,1,4.44
20260803,MAR,EXPIRED,5,0.77
20260803,MGM,WON,1,1.91
20260803,MNST,LOST,4,-6.51
20260803,NNN,WON,2,0.8
20260803,NVS,EXPIRED,5,0.61
20260803,O,WON,2,1.53
20260803,ODFL,WON,1,2.61
20260803,OHI,LOST,5,-5.94
20260803,PBA,EXPIRED,5,1.27
20260803,PM,EXPIRED,5,-0.63
20260803,PNW,WON,1,1.33
20260803,PRMB,WON,1,2.42
20260803,RAL,WON,1,2.0
20260803,RPRX,WON,1,2.76
20260803,SBRA,EXPIRED,5,-5.12
20260803,SGHC,EXPIRED,5,-6.43
20260803,SO,EXPIRED,5,-1.91
20260803,SRRK,WON,1,4.93
20260803,TGTX,EXPIRED,5,8.08
20260803,TRP,EXPIRED,5,-3.37
20260803,VRTX,WON,1,2.11
20260803,WELL,WON,2,1.91
20260803,WM,WON,3,2.04
20260803,WPC,EXPIRED,5,-3.99
20260804,ABBV,WON,5,3.41
20260804,ABEV,LOST,4,-5.92
20260804,ADC,EXPIRED,5,-2.57
20260804,AFL,EXPIRED,5,-3.53
20260804,AHR,WON,1,2.24
20260804,ARMK,WON,1,1.16
20260804,BGC,LOST,3,-7.74
20260804,BRKR,EXPIRED,5,17.83
20260804,BRX,LOST,3,-4.87
20260804,BTI,EXPIRED,5,-5.55
20260804,CCEP,WON,1,3.01
20260804,CF,EXPIRED,5,1.09
20260804,CNP,EXPIRED,5,-2.53
20260804,CTRE,EXPIRED,5,-4.11
20260804,DOC,LOST,4,-5.6
20260804,DUK,EXPIRED,5,-1.49
20260804,EIX,EXPIRED,5,-1.82
20260804,ENB,LOST,1,-4.42
20260804,EPRT,EXPIRED,5,1.11
20260804,F,EXPIRED,5,-2.88
20260804,FR,EXPIRED,5,-1.26
20260804,HLT,WON,1,1.94
20260804,HR,EXPIRED,5,-5.23
20260804,KIM,EXPIRED,5,-3.32
20260804,KRG,EXPIRED,5,-4.36
20260804,LLY,WON,1,3.09
20260804,MAR,WON,1,5.53
20260804,MOH,WON,1,1.95
20260804,NNN,WON,1,0.87
20260804,NVS,WON,2,1.83
20260804,O,WON,1,1.64
20260804,OHI,LOST,4,-5.97
20260804,PAA,EXPIRED,5,-1.32
20260804,PAGP,EXPIRED,5,0.16
20260804,PECO,LOST,4,-5.02
20260804,PFGC,WON,1,1.87
20260804,PLD,EXPIRED,5,1.21
20260804,PM,WON,1,2.25
20260804,REG,WON,1,1.1
20260804,SFD,LOST,4,-6.59
20260804,SPG,EXPIRED,5,-2.36
20260804,SYY,WON,1,2.2
20260804,TIGO,WON,1,1.66
20260804,TRP,EXPIRED,5,-2.69
20260804,UNH,WON,1,2.04
20260804,WELL,WON,1,1.55
20260804,WM,WON,1,1.32
20260804,WPC,EXPIRED,5,-2.25
20260805,ABEV,LOST,3,-5.94
20260805,ADC,EXPIRED,5,-1.27
20260805,AEP,EXPIRED,5,-0.86
20260805,AM,WON,2,2.55
20260805,AMX,EXPIRED,5,-3.16
20260805,APA,WON,1,4.44
20260805,BALL,EXPIRED,5,-2.46
20260805,BGC,EXPIRED,5,-0.36
20260805,BP,EXPIRED,5,2.67
20260805,BRX,EXPIRED,5,-3.04
20260805,CF,WON,2,3.52
20260805,CNQ,WON,2,3.8
20260805,COP,WON,2,2.86
20260805,CTAS,WON,3,1.34
20260805,CVE,WON,2,5.7
20260805,CVS,EXPIRED,5,-4.17
20260805,DINO,WON,5,6.97
20260805,DRS,WON,1,1.9
20260805,DUK,EXPIRED,5,0.05
20260805,DVN,WON,2,4.54
20260805,EIX,EXPIRED,5,3.45
20260805,ENB,EXPIRED,5,-2.59
20260805,EOG,EXPIRED,5,5.35
20260805,EQNR,WON,2,4.41
20260805,F,EXPIRED,5,-1.7
20260805,FANG,WON,2,5.23
20260805,FE,EXPIRED,5,-1.99
20260805,FR,EXPIRED,5,-1.31
20260805,KIM,EXPIRED,5,-1.93
20260805,KRG,EXPIRED,5,-3.22
20260805,LINE,WON,1,2.21
20260805,NBIX,EXPIRED,5,-6.61
20260805,O,EXPIRED,5,0.4
20260805,OGE,WON,1,0.55
20260805,OHI,LOST,3,-5.55
20260805,ON,WON,1,4.91
20260805,OVV,WON,2,5.12
20260805,OXY,WON,1,3.1
20260805,PAA,EXPIRED,5,1.21
20260805,PBA,WON,3,3.05
20260805,PBF,WON,3,11.28
20260805,PCG,WON,1,1.45
20260805,PECO,LOST,3,-4.71
20260805,PFGC,WON,1,1.41
20260805,PR,WON,2,4.6
20260805,PSX,WON,2,2.38
20260805,REG,LOST,2,-4.24
20260805,SFD,LOST,3,-6.34
20260805,SM,WON,2,7.62
20260805,SPG,EXPIRED,5,-1.49
20260805,SSL,WON,2,3.75
20260805,SU,WON,5,4.19
20260805,TIGO,WON,1,2.32
20260805,TRP,EXPIRED,5,-1.13
20260805,VG,WON,1,4.51
20260805,WM,WON,1,0.65
20260805,WPC,EXPIRED,5,-0.96
20260805,XOM,WON,2,1.97
20260805,YPF,WON,2,4.4
20260806,ABEV,LOST,3,-5.98
20260806,AEE,WON,4,0.81
20260806,AMX,EXPIRED,5,-1.96
20260806,BALL,EXPIRED,5,-2.08
20260806,BBY,WON,2,5.57
20260806,BGC,WON,5,5.61
20260806,BRX,EXPIRED,5,-1.29
20260806,CF,WON,1,1.95
20260806,CVS,EXPIRED,5,0.98
20260806,D,WON,4,2.46
20260806,DDOG,EXPIRED,5,11.41
20260806,DINO,WON,2,4.74
20260806,EIX,WON,2,4.43
20260806,ENB,EXPIRED,5,-1.53
20260806,F,WON,5,3.34
20260806,FE,EXPIRED,5,0.08
20260806,FR,EXPIRED,5,-0.82
20260806,HST,EXPIRED,5,-2.05
20260806,KDP,WON,4,1.58
20260806,KHC,EXPIRED,5,2.2
20260806,KIM,EXPIRED,5,-0.08
20260806,KRG,EXPIRED,5,-0.97
20260806,LINE,WON,1,2.34
20260806,LNT,WON,4,1.4
20260806,MAC,EXPIRED,5,5.19
20260806,MCO,WON,1,1.56
20260806,MTCH,EXPIRED,5,3.66
20260806,NBIX,WON,1,2.67
20260806,O,WON,4,1.12
20260806,OGE,WON,4,0.83
20260806,OHI,LOST,2,-5.55
20260806,OSCR,WON,3,12.28
20260806,OUT,EXPIRED,5,-4.4
20260806,PCG,WON,1,1.71
20260806,REG,EXPIRED,5,-0.32
20260806,SFD,LOST,2,-6.38
20260806,SGHC,EXPIRED,5,0.31
20260806,SM,WON,1,6.76
20260806,SNEX,EXPIRED,5,0.57
20260806,SOLV,WON,3,4.12
20260806,SPG,EXPIRED,5,-1.01
20260806,SU,WON,4,4.94
20260806,TECH,WON,1,0.19
20260806,TRP,EXPIRED,5,0.19
20260806,TS,EXPIRED,5,0.34
20260806,VTRS,EXPIRED,5,-0.37
20260806,WDC,EXPIRED,5,12.69
20260806,WPC,EXPIRED,5,-0.32
20260807,ABEV,LOST,3,-6.0
20260807,AKAM,WON,1,7.22
20260807,AUB,WON,4,2.15
20260807,BGC,WON,4,4.93
20260807,CF,WON,1,2.18
20260807,CVS,EXPIRED,5,1.53
20260807,DINO,WON,1,4.21
20260807,ENB,EXPIRED,5,-0.72
20260807,FLG,WON,2,1.65
20260807,HR,EXPIRED,5,-4.11
20260807,HST,EXPIRED,5,-1.67
20260807,HUT,EXPIRED,5,-3.56
20260807,ILMN,EXPIRED,5,1.56
20260807,ITUB,LOST,3,-6.05
20260807,KDP,WON,4,2.07
20260807,KIM,EXPIRED,5,-0.2
20260807,KRG,EXPIRED,5,-1.12
20260807,LNT,WON,3,1.2
20260807,MNST,LOST,1,-6.7
20260807,OHI,LOST,2,-5.37
20260807,ORI,EXPIRED,5,-0.42
20260807,PB,WON,3,0.82
20260807,SNEX,EXPIRED,5,1.91
20260807,SO,EXPIRED,5,-0.7
20260807,SOLV,WON,1,3.49
20260807,SU,WON,1,4.73
20260807,TRP,WON,2,1.91
20260807,TS,EXPIRED,5,1.02
20260807,VLO,WON,1,1.9
20260807,WDC,WON,4,14.24
20260807,WPC,EXPIRED,5,-0.26
20260810,AAL,EXPIRED,5,-6.33
20260810,ABEV,LOST,3,-6.12
20260810,ACGL,WON,1,0.68
20260810,AER,EXPIRED,5,0.03
20260810,AFL,EXPIRED,5,-0.67
20260810,AIG,EXPIRED,5,-1.92
20260810,BGC,WON,1,3.4
20260810,CBSH,WON,1,1.09
20260810,CGNX,EXPIRED,5,-1.48
20260810,CTRE,LOST,3,-5.99
20260810,CUBE,WON,2,1.71
20260810,CVS,EXPIRED,5,-0.79
20260810,DAL,WON,2,2.78
20260810,ED,WON,3,1.59
20260810,EXR,WON,2,1.68
20260810,FHN,WON,1,1.82
20260810,GTX,EXPIRED,5,-3.79
20260810,HOMB,WON,1,0.78
20260810,HR,EXPIRED,5,-2.7
20260810,HRL,EXPIRED,5,-1.46
20260810,HST,EXPIRED,5,1.1
20260810,HUT,WON,1,7.12
20260810,INGM,WON,2,2.88
20260810,INVH,WON,2,1.44
20260810,ITUB,LOST,1,-6.09
20260810,KDP,WON,2,3.45
20260810,KIM,WON,5,1.95
20260810,KRG,EXPIRED,5,0.11
20260810,LEVI,EXPIRED,5,-6.78
20260810,LUV,EXPIRED,5,-5.37
20260810,MGM,EXPIRED,5,-0.09
20260810,NNN,EXPIRED,5,-0.07
20260810,O,WON,1,0.94
20260810,OHI,EXPIRED,5,-2.0
20260810,OMF,WON,2,2.63
20260810,ORI,EXPIRED,5,-0.24
20260810,OUT,EXPIRED,5,-0.2
20260810,PB,WON,1,1.15
20260810,PNW,WON,1,1.59
20260810,REG,EXPIRED,5,0.11
20260810,RIOT,WON,1,7.42
20260810,SIRI,EXPIRED,5,-0.56
20260810,SNEX,WON,2,7.71
20260810,TFC,WON,2,1.16
20260810,VIK,WON,2,2.42
20260810,WPC,WON,3,1.56
20260811,AER,WON,2,1.94
20260811,AFL,EXPIRED,5,-3.77
20260811,AIG,EXPIRED,5,-2.08
20260811,AMH,WON,1,1.42
20260811,AMRX,WON,2,4.85
20260811,AVB,WON,1,2.26
20260811,BEN,WON,1,1.65
20260811,BGC,WON,1,2.85
20260811,BRX,WON,2,1.89
20260811,BUD,EXPIRED,5,-3.08
20260811,CGNX,WON,3,5.64
20260811,COGT,EXPIRED,5,-4.78
20260811,CSX,WON,1,0.98
20260811,CTRE,EXPIRED,5,2.95
20260811,CUBE,WON,1,1.57
20260811,CVS,WON,1,2.72
20260811,CZR,EXPIRED,5,-0.5
20260811,DFTX,WON,1,8.9
20260811,EQR,WON,1,2.15
20260811,EXR,WON,1,1.31
20260811,GGB,EXPIRED,5,-4.9
20260811,HIG,EXPIRED,5,-1.11
20260811,HON,EXPIRED,5,-3.65
20260811,HR,EXPIRED,5,0.89
20260811,HRL,EXPIRED,5,0.45
20260811,HST,WON,5,4.76
20260811,HXL,WON,1,1.79
20260811,INGM,WON,1,2.1
20260811,INVH,WON,1,1.31
20260811,KDP,WON,1,2.54
20260811,KIM,WON,1,1.67
20260811,KRG,WON,1,1.95
20260811,LEVI,EXPIRED,5,-3.25
20260811,LNC,WON,2,3.4
20260811,MFC,WON,1,1.0
20260811,MO,EXPIRED,5,1.54
20260811,NNN,WON,4,2.47
20260811,O,WON,1,0.61
20260811,OHI,EXPIRED,5,2.96
20260811,ORI,WON,3,1.3
20260811,OUT,EXPIRED,5,1.37
20260811,REG,WON,2,1.58
20260811,SBRA,EXPIRED,5,3.48
20260811,SIRI,WON,3,3.09
20260811,SPG,WON,1,1.09
20260811,TJX,LOST,5,-5.5
20260811,UDR,WON,2,1.9
20260811,UGP,WON,1,3.02
20260811,VIK,WON,1,3.52
20260811,VOYA,WON,1,2.11
20260811,VTR,WON,2,5.12
20260811,WELL,WON,1,3.64
20260811,WPC,WON,1,1.86
20260817,AMCR,WON,1,1.87
20260817,AMZN,WON,1,1.69
20260817,BALL,WON,1,1.32
20260817,BAYRY,WON,1,0.8
20260817,BBIO,WON,1,2.5
20260817,CB,WON,1,0.89
20260817,CHD,WON,1,2.82
20260817,CL,WON,1,1.92
20260817,CTAS,WON,1,1.63
20260817,DE,WON,2,1.98
20260817,ECL,WON,1,0.87
20260817,IFF,WON,1,2.38
20260817,M,WON,1,2.33
20260817,MMM,WON,1,1.26
20260817,PPG,WON,1,1.03
20260817,SON,WON,1,1.94
20260817,SYY,WON,2,1.98
20260817,TOL,WON,1,2.37
20260817,TROW,WON,1,0.94
20260817,TRV,WON,1,1.54
20260817,WSM,WON,1,1.51
20260817,WY,WON,2,2.37
20260818,AMZN,WON,1,1.43
20260818,AON,WON,1,2.31
20260818,BAX,WON,1,2.24
20260818,DE,WON,1,2.92
20260818,FR,WON,1,0.95
20260818,GM,WON,1,2.26
20260818,HR,WON,1,0.42
20260818,IFF,WON,1,2.44
20260818,MAS,WON,1,1.08
20260818,PPG,WON,1,1.0
20260818,RVTY,WON,1,2.36
20260818,SHC,WON,1,1.67
20260818,TROW,WON,1,0.44
20260818,UBS,WON,1,1.08
20260818,VNO,WON,1,2.54
20260818,VSXY,WON,1,5.12
20260818,WM,WON,1,0.43
