start_run_id,ticker,end_run_id,outcome,days_to_trigger,gap_pct,ret5,ret10,ret_h,trade_ret_pct,exit_day,spy_trade,qqq_trade,fellback5,stop_hit,censored,horizon,stop_pct,entry
20260514,AA,20260514,FADED,,,,,-5.29,,,,,,,0,20,8.0,touch
20260514,AMX,20260521,FADED,,,,,-3.51,,,,,,,0,20,8.0,touch
20260514,AMZN,20260514,FADED,,,,,-1.15,,,,,,,0,20,8.0,touch
20260514,ARWR,20260609,TRIGGERED,8,0.0,-8.96,-11.24,-0.53,-8.0,4,1.21,2.29,1,1,0,20,8.0,touch
20260514,C,20260602,TRIGGERED,12,0.0,1.74,7.98,5.82,5.82,20,-1.57,-2.71,1,0,0,20,8.0,touch
20260514,CAT,20260514,FADED,,,,,-3.47,,,,,,,0,20,8.0,touch
20260514,CENX,20260514,FADED,,,,,-7.52,,,,,,,0,20,8.0,touch
20260514,CGON,20260514,FADED,,,,,-3.75,,,,,,,0,20,8.0,touch
20260514,CM,20260521,TRIGGERED,4,0.0,-3.07,-3.42,-1.13,-1.13,20,1.0,3.85,1,0,0,20,8.0,touch
20260514,CSX,20260514,FADED,,,,,-0.57,,,,,,,0,20,8.0,touch
20260514,CVE,20260514,TRIGGERED,1,0.0,-1.86,-7.77,-10.97,-8.0,7,1.53,2.89,1,1,0,20,8.0,touch
20260514,CX,20260514,FADED,,,,,-4.56,,,,,,,0,20,8.0,touch
20260514,DAR,20260518,FADED,,,,,-4.51,,,,,,,0,20,8.0,touch
20260514,DOW,20260514,FADED,,,,,-0.08,,,,,,,0,20,8.0,touch
20260514,FTI,20260521,FADED,,,,,-2.7,,,,,,,0,20,8.0,touch
20260514,GLNG,20260520,BROKE_DOWN,,,,,-8.6,,,,,,,0,20,8.0,touch
20260514,GS,20260518,FADED,,,,,-4.15,,,,,,,0,20,8.0,touch
20260514,GSAT,20260526,TRIGGERED,5,0.0,1.86,-1.43,-3.46,-3.46,20,0.48,3.39,0,0,0,20,8.0,touch
20260514,HSBC,20260530,TRIGGERED,4,0.0,1.42,1.06,3.62,3.62,20,1.0,3.85,0,0,0,20,8.0,touch
20260514,HST,20260518,FADED,,,,,1.16,,,,,,,0,20,8.0,touch
20260514,IBKR,20260514,TRIGGERED,1,0.0,-6.63,1.9,6.57,-8.0,7,1.53,2.89,1,1,0,20,8.0,touch
20260514,IRM,20260514,FADED,,,,,-2.1,,,,,,,0,20,8.0,touch
20260514,JCI,20260514,FADED,,,,,-1.34,,,,,,,0,20,8.0,touch
20260514,KEYS,20260514,FADED,,,,,-3.47,,,,,,,0,20,8.0,touch
20260514,KNX,20260514,TRIGGERED,1,1.61,4.66,16.3,18.59,18.59,20,2.12,4.95,0,0,0,20,8.0,touch
20260514,MGA,20260514,FADED,,,,,-3.88,,,,,,,0,20,8.0,touch
20260514,MOD,20260514,FADED,,,,,-7.15,,,,,,,0,20,8.0,touch
20260514,MS,20260520,TRIGGERED,1,0.0,3.4,8.54,12.12,12.12,20,2.12,4.95,1,0,0,20,8.0,touch
20260514,NEM,20260514,FADED,,,,,-6.25,,,,,,,0,20,8.0,touch
20260514,NOV,20260526,TRIGGERED,2,0.0,0.55,-2.2,-4.13,-4.13,20,1.58,3.4,1,0,0,20,8.0,touch
20260514,PAA,20260518,TRIGGERED,1,0.0,4.83,-0.47,-4.77,-4.77,20,2.12,4.95,0,0,0,20,8.0,touch
20260514,PL,20260522,TRIGGERED,1,0.55,5.42,10.43,-27.31,-8.0,2,-0.74,-1.04,1,1,0,20,8.0,touch
20260514,ROIV,20260518,FADED,,,,,-4.37,,,,,,,0,20,8.0,touch
20260514,ROKU,20260609,TRIGGERED,8,0.0,-5.66,-9.72,4.01,-8.0,9,-1.79,-2.96,1,1,0,20,8.0,touch
20260514,SLB,20260526,TRIGGERED,2,0.0,1.33,-1.15,-6.76,-6.76,20,1.58,3.4,1,0,0,20,8.0,touch
20260514,SQM,20260514,FADED,,,,,-2.93,,,,,,,0,20,8.0,touch
20260514,SRRK,20260514,TRIGGERED,1,0.7,-4.73,-6.2,-9.11,-8.0,2,-0.74,-1.04,1,1,0,20,8.0,touch
20260514,SSL,20260526,FADED,,,,,-4.72,,,,,,,0,20,8.0,touch
20260514,STT,20260526,TRIGGERED,4,0.0,1.82,5.14,8.74,8.74,20,1.0,3.85,1,0,0,20,8.0,touch
20260514,SU,20260526,TRIGGERED,2,0.0,-6.49,-6.85,-16.5,-8.0,6,1.6,3.34,1,1,0,20,8.0,touch
20260514,TD,20260520,TRIGGERED,4,0.0,3.68,4.05,9.12,9.12,20,1.0,3.85,0,0,0,20,8.0,touch
20260514,TECK,20260514,FADED,,,,,-6.19,,,,,,,0,20,8.0,touch
20260514,TIGO,20260530,TRIGGERED,5,0.0,-0.25,-3.4,-0.26,-8.0,2,1.06,2.21,1,1,0,20,8.0,touch
20260514,TRGP,20260514,TRIGGERED,1,2.24,3.59,-3.02,-1.81,-1.81,20,2.12,4.95,0,0,0,20,8.0,touch
20260514,TRP,20260514,TRIGGERED,1,0.45,4.53,-2.52,1.81,1.81,20,2.12,4.95,0,0,0,20,8.0,touch
20260514,TS,20260530,TRIGGERED,7,0.0,1.9,-2.15,-9.8,-8.0,17,-0.26,1.42,1,1,0,20,8.0,touch
20260514,TTE,20260522,TRIGGERED,2,0.0,-3.8,-4.49,-10.07,-8.0,19,2.19,5.4,1,1,0,20,8.0,touch
20260514,UGP,20260522,FADED,,,,,-6.42,,,,,,,0,20,8.0,touch
20260514,VAL,20260514,TRIGGERED,1,0.0,-2.7,-10.1,-16.65,-8.0,7,1.53,2.89,1,1,0,20,8.0,touch
20260514,VLO,20260518,TRIGGERED,2,0.0,-5.43,1.16,-4.38,-8.0,6,1.6,3.34,1,1,0,20,8.0,touch
20260514,VOD,20260514,FADED,,,,,-5.17,,,,,,,0,20,8.0,touch
20260514,WMB,20260522,TRIGGERED,1,1.15,0.86,-9.97,-7.43,-8.0,9,2.34,4.14,0,1,0,20,8.0,touch
20260518,ADI,20260518,FADED,,,,,-1.02,,,,,,,0,20,8.0,touch
20260518,AVGO,20260530,TRIGGERED,8,0.0,-12.43,-13.26,-15.31,-8.0,4,0.08,0.31,1,1,0,20,8.0,touch
20260518,BP,20260520,FADED,,,,,-1.79,,,,,,,0,20,8.0,touch
20260518,EOG,20260518,FADED,,,,,0.92,,,,,,,0,20,8.0,touch
20260518,EQNR,20260518,FADED,,,,,2.85,,,,,,,0,20,8.0,touch
20260518,FRO,20260526,FADED,,,,,-6.04,,,,,,,0,20,8.0,touch
20260518,GOOGL,20260530,FADED,,,,,-5.18,,,,,,,0,20,8.0,touch
20260518,LBRT,20260526,TRIGGERED,2,0.0,-14.6,-6.98,-19.89,-8.0,4,1.24,2.29,1,1,0,20,8.0,touch
20260518,LSCC,20260520,TRIGGERED,2,0.0,14.23,17.8,19.2,19.2,20,1.0,3.85,0,0,0,20,8.0,touch
20260518,LYB,20260518,FADED,,,,,-1.47,,,,,,,0,20,8.0,touch
20260518,MAC,20260518,FADED,,,,,0.27,,,,,,,0,20,8.0,touch
20260518,MUR,20260520,FADED,,,,,-6.6,,,,,,,0,20,8.0,touch
20260518,PBR,20260518,FADED,,,,,-1.4,,,,,,,0,20,8.0,touch
20260518,SIRI,20260520,TRIGGERED,3,0.0,6.26,-2.77,0.58,0.58,20,0.48,3.39,0,0,0,20,8.0,touch
20260518,UNH,20260522,FADED,,,,,-3.65,,,,,,,0,20,8.0,touch
20260518,VNOM,20260518,FADED,,,,,-0.77,,,,,,,0,20,8.0,touch
20260518,WMT,20260518,TRIGGERED,1,0.0,-11.11,-12.35,-11.42,-8.0,2,1.23,1.85,1,1,0,20,8.0,touch
20260520,AMZN,20260522,FADED,,,,,0.11,,,,,,,0,20,8.0,touch
20260520,BEN,20260520,FADED,,,,,-1.09,,,,,,,0,20,8.0,touch
20260520,BHP,20260530,TRIGGERED,7,0.0,-7.83,1.45,-8.26,-8.0,4,-2.77,-5.07,1,1,0,20,8.0,touch
20260520,BNS,20260521,TRIGGERED,1,0.0,1.1,1.74,9.75,9.75,20,0.48,3.39,0,0,0,20,8.0,touch
20260520,CHRD,20260522,FADED,,,,,-5.28,,,,,,,0,20,8.0,touch
20260520,CIEN,20260602,TRIGGERED,2,1.26,-4.91,-22.09,-23.23,-8.0,4,1.45,2.89,1,1,0,20,8.0,touch
20260520,CSX,20260722,TRIGGERED,3,0.0,-0.13,2.34,-0.3,-0.3,20,-2.06,-2.59,1,0,0,20,8.0,touch
20260520,GGB,20260616,TRIGGERED,8,0.0,-6.75,-5.52,-17.79,-8.0,5,-2.96,-5.14,1,1,0,20,8.0,touch
20260520,HAL,20260526,FADED,,,,,-6.38,,,,,,,0,20,8.0,touch
20260520,JBL,20260522,TRIGGERED,3,0.12,0.12,-2.77,-0.24,-8.0,10,-1.8,-3.07,1,1,0,20,8.0,touch
20260520,MAR,20260526,TRIGGERED,4,0.16,-0.48,2.02,0.09,0.09,20,-1.9,-1.68,1,0,0,20,8.0,touch
20260520,MGA,20260522,TRIGGERED,2,1.04,2.07,4.45,1.0,1.0,20,-1.36,-0.43,0,0,0,20,8.0,touch
20260520,MKSI,20260522,TRIGGERED,2,0.0,-0.73,-2.38,21.73,21.73,20,-1.36,-0.43,1,0,0,20,8.0,touch
20260520,NTRS,20260602,FADED,,,,,1.5,,,,,,,0,20,8.0,touch
20260520,NUE,20260526,TRIGGERED,3,0.0,10.08,8.32,2.44,2.44,20,-2.06,-2.59,0,0,0,20,8.0,touch
20260520,PBA,20260521,TRIGGERED,1,0.0,-7.07,-2.54,-6.32,-8.0,19,0.8,3.65,1,1,0,20,8.0,touch
20260520,PFG,20260526,TRIGGERED,1,0.44,0.79,3.16,9.05,9.05,20,0.48,3.39,0,0,0,20,8.0,touch
20260520,SAN,20260520,FADED,,,,,-0.4,,,,,,,0,20,8.0,touch
20260520,SKM,20260526,FADED,,,,,-3.32,,,,,,,0,20,8.0,touch
20260520,STLD,20260522,TRIGGERED,2,0.0,7.92,10.23,0.53,0.53,20,-1.36,-0.43,0,0,0,20,8.0,touch
20260520,TSM,20260530,TRIGGERED,4,1.55,2.26,-4.28,2.1,2.1,20,-1.9,-1.68,1,0,0,20,8.0,touch
20260520,VLY,20260608,TRIGGERED,11,0.0,5.45,3.41,7.99,7.99,20,1.64,0.73,1,0,0,20,8.0,touch
20260520,WBD,20260520,FADED,,,,,-1.17,,,,,,,0,20,8.0,touch
20260521,AA,20260522,TRIGGERED,2,0.0,14.48,-1.07,-28.54,-8.0,11,-3.35,-5.01,1,1,0,20,8.0,touch
20260521,MAC,20260526,TRIGGERED,2,0.0,-1.51,8.01,13.29,13.29,20,-2.06,-2.59,1,0,0,20,8.0,touch
20260521,TECK,20260521,FADED,,,,,-0.54,,,,,,,0,20,8.0,touch
20260521,TGT,20260530,TRIGGERED,3,0.0,-4.63,-2.2,6.66,6.66,20,-1.9,-1.68,1,0,0,20,8.0,touch
20260521,VALE,20260526,FADED,,,,,0.24,,,,,,,0,20,8.0,touch
20260521,WFRD,20260526,TRIGGERED,2,0.0,-6.91,-9.12,-24.17,-8.0,3,0.78,1.1,1,1,0,20,8.0,touch
20260522,AMAT,20260522,TRIGGERED,1,0.38,10.19,12.25,32.43,32.43,20,-2.06,-2.59,0,0,0,20,8.0,touch
20260522,AVT,20260522,TRIGGERED,1,0.0,6.82,0.3,1.81,1.81,20,-2.06,-2.59,1,0,0,20,8.0,touch
20260522,BEN,20260803,TRIGGERED,15,0.78,2.61,2.05,3.15,3.15,20,0.25,-3.42,0,0,0,20,8.0,touch
20260522,CENX,20260522,FADED,,,,,2.81,,,,,,,0,20,8.0,touch
20260522,CGNX,20260522,TRIGGERED,1,1.31,-2.89,-9.89,-6.48,-8.0,8,-1.74,-3.45,1,1,0,20,8.0,touch
20260522,GEV,20260526,FADED,,,,,-0.66,,,,,,,0,20,8.0,touch
20260522,MRK,20260522,FADED,,,,,-2.2,,,,,,,0,20,8.0,touch
20260522,NE,20260522,FADED,,,,,-3.81,,,,,,,0,20,8.0,touch
20260522,SYRE,20260602,FADED,,,,,-0.72,,,,,,,0,20,8.0,touch
20260522,VLO,20260522,FADED,,,,,-2.23,,,,,,,0,20,8.0,touch
20260522,YOU,20260522,TRIGGERED,1,0.0,-8.69,-14.47,-14.61,-8.0,1,-0.02,-0.11,1,1,0,20,8.0,touch
20260526,ADI,20260605,TRIGGERED,6,0.0,-8.94,-3.89,-12.53,-8.0,4,-2.28,-4.89,1,1,0,20,8.0,touch
20260526,AROC,20260526,FADED,,,,,-2.86,,,,,,,0,20,8.0,touch
20260526,BKR,20260526,FADED,,,,,-5.29,,,,,,,0,20,8.0,touch
20260526,CAT,20260609,TRIGGERED,6,0.0,-7.81,2.94,3.76,3.76,20,-1.0,-4.14,1,0,0,20,8.0,touch
20260526,CFG,20260526,FADED,,,,,-0.9,,,,,,,0,20,8.0,touch
20260526,CX,20260605,BROKE_DOWN,,,,,-8.09,,,,,,,0,20,8.0,touch
20260526,IRM,20260630,TRIGGERED,18,0.0,-0.91,-11.75,-4.27,-8.0,8,0.05,-3.44,1,1,0,20,8.0,touch
20260526,KEYS,20260526,FADED,,,,,-2.27,,,,,,,0,20,8.0,touch
20260526,TECK,20260530,TRIGGERED,4,0.0,-7.23,-1.02,-11.04,-8.0,4,-2.77,-5.07,1,1,0,20,8.0,touch
20260526,WULF,20260526,TRIGGERED,1,1.75,-0.11,-11.45,-0.5,-8.0,3,1.08,1.82,1,1,0,20,8.0,touch
20260530,AMZN,20260530,FADED,,,,,-3.47,,,,,,,0,20,8.0,touch
20260530,AVT,20260530,FADED,,,,,0.02,,,,,,,0,20,8.0,touch
20260530,DINO,20260616,TRIGGERED,3,0.0,-4.37,-10.92,-2.01,-8.0,8,0.08,-0.03,1,1,0,20,8.0,touch
20260530,ESI,20260602,FADED,,,,,0.14,,,,,,,0,20,8.0,touch
20260530,IBKR,20260605,TRIGGERED,1,0.0,-1.05,5.07,-1.4,-1.4,20,-1.3,-0.74,1,0,0,20,8.0,touch
20260530,MKSI,20260611,TRIGGERED,2,0.0,-3.94,9.64,23.03,-8.0,3,-2.9,-5.51,1,1,0,20,8.0,touch
20260530,NVT,20260609,TRIGGERED,2,0.0,-5.96,-3.93,-8.15,-8.0,5,-2.96,-5.14,1,1,0,20,8.0,touch
20260530,PSX,20260612,TRIGGERED,3,0.0,-2.78,-10.57,-5.62,-8.0,8,0.08,-0.03,1,1,0,20,8.0,touch
20260530,SIRI,20260602,FADED,,,,,-4.88,,,,,,,0,20,8.0,touch
20260530,TEVA,20260530,FADED,,,,,-1.93,,,,,,,0,20,8.0,touch
20260530,VLO,20260615,TRIGGERED,3,0.0,-1.68,-8.62,2.05,-8.0,8,0.08,-0.03,1,1,0,20,8.0,touch
20260602,BKR,20260608,FADED,,,,,-1.53,,,,,,,0,20,8.0,touch
20260602,FANG,20260608,FADED,,,,,-4.03,,,,,,,0,20,8.0,touch
20260602,IVZ,20260611,TRIGGERED,8,0.0,-0.69,-9.25,-0.86,-8.0,7,-0.89,-1.38,1,1,0,20,8.0,touch
20260602,NOV,20260602,FADED,,,,,1.81,,,,,,,0,20,8.0,touch
20260602,NUE,20260617,TRIGGERED,1,0.0,-3.32,-2.51,-14.59,-8.0,13,-2.49,-4.0,1,1,0,20,8.0,touch
20260602,RIO,20260605,BROKE_DOWN,,,,,-9.62,,,,,,,0,20,8.0,touch
20260602,SAN,20260609,FADED,,,,,-3.95,,,,,,,0,20,8.0,touch
20260602,SLB,20260604,TRIGGERED,2,0.0,-3.41,-17.06,-21.15,-8.0,8,-0.89,-1.45,1,1,0,20,8.0,touch
20260602,SMFG,20260602,FADED,,,,,1.01,,,,,,,0,20,8.0,touch
20260602,SSL,20260611,FADED,,,,,-0.84,,,,,,,0,20,8.0,touch
20260602,STLD,20260602,TRIGGERED,1,0.0,-1.35,-0.7,-18.8,-8.0,11,-0.74,-0.48,1,1,0,20,8.0,touch
20260602,VALE,20260602,FADED,,,,,-4.52,,,,,,,0,20,8.0,touch
20260602,YOU,20260602,FADED,,,,,-1.23,,,,,,,0,20,8.0,touch
20260604,AMKR,20260605,BROKE_DOWN,,,,,-7.49,,,,,,,0,20,8.0,touch
20260604,BHP,20260605,FADED,,,,,-5.72,,,,,,,0,20,8.0,touch
20260604,CGNX,20260605,FADED,,,,,-3.53,,,,,,,0,20,8.0,touch
20260604,CNQ,20260605,FADED,,,,,-2.87,,,,,,,0,20,8.0,touch
20260604,ELV,20260615,TRIGGERED,1,0.04,-1.25,-3.51,2.37,2.37,20,1.64,0.73,1,0,0,20,8.0,touch
20260604,HSBC,20260608,FADED,,,,,-3.54,,,,,,,0,20,8.0,touch
20260604,ING,20260605,FADED,,,,,-5.02,,,,,,,0,20,8.0,touch
20260604,JBL,20260609,FADED,,,,,-5.74,,,,,,,0,20,8.0,touch
20260604,MAC,20260604,TRIGGERED,1,1.07,9.46,4.09,10.37,10.37,20,1.64,0.73,0,0,0,20,8.0,touch
20260604,MS,20260608,TRIGGERED,1,2.9,-1.96,4.02,1.7,1.7,20,1.64,0.73,1,0,0,20,8.0,touch
20260604,OVV,20260605,FADED,,,,,-2.33,,,,,,,0,20,8.0,touch
20260604,STT,20260616,TRIGGERED,1,1.06,3.29,7.04,11.43,11.43,20,1.64,0.73,0,0,0,20,8.0,touch
20260604,TXN,20260605,FADED,,,,,-4.74,,,,,,,0,20,8.0,touch
20260605,BTSG,20260605,FADED,,,,,3.17,,,,,,,0,20,8.0,touch
20260605,ESI,20260605,FADED,,,,,0.78,,,,,,,0,20,8.0,touch
20260605,STLD,20260611,TRIGGERED,4,0.0,-9.94,-11.53,-15.43,-8.0,5,1.48,3.28,1,1,0,20,8.0,touch
20260605,SU,20260605,FADED,,,,,1.66,,,,,,,0,20,8.0,touch
20260605,SYRE,20260605,FADED,,,,,-2.24,,,,,,,0,20,8.0,touch
20260605,TIGO,20260605,FADED,,,,,1.22,,,,,,,0,20,8.0,touch
20260605,YOU,20260605,FADED,,,,,0.84,,,,,,,0,20,8.0,touch
20260608,CFG,20260609,FADED,,,,,0.95,,,,,,,0,20,8.0,touch
20260608,EWBC,20260608,TRIGGERED,1,0.86,2.57,2.63,2.88,2.88,20,2.25,2.3,0,0,0,20,8.0,touch
20260608,EXEL,20260608,TRIGGERED,1,1.8,-0.82,0.65,8.7,8.7,20,2.25,2.3,0,0,0,20,8.0,touch
20260608,HXL,20260610,TRIGGERED,3,0.0,1.19,0.04,2.82,2.82,20,1.81,-0.64,0,0,0,20,8.0,touch
20260608,LNTH,20260610,TRIGGERED,3,0.0,0.83,6.6,2.32,2.32,20,1.81,-0.64,0,0,0,20,8.0,touch
20260608,MNST,20260608,TRIGGERED,1,0.0,3.8,5.75,7.82,7.82,20,2.25,2.3,0,0,0,20,8.0,touch
20260608,NOV,20260615,TRIGGERED,1,0.24,-5.49,-13.11,-12.74,-8.0,6,0.53,2.07,1,1,0,20,8.0,touch
20260608,NTRS,20260611,TRIGGERED,1,0.0,1.5,0.97,6.15,6.15,20,2.25,2.3,1,0,0,20,8.0,touch
20260608,PFG,20260608,TRIGGERED,1,1.62,5.31,1.08,5.79,5.79,20,2.25,2.3,0,0,0,20,8.0,touch
20260608,SLB,20260612,FADED,,,,,-5.02,,,,,,,0,20,8.0,touch
20260608,SMFG,20260610,TRIGGERED,3,0.0,5.96,0.08,9.03,9.03,20,1.81,-0.64,0,0,0,20,8.0,touch
20260608,TS,20260615,FADED,,,,,-4.17,,,,,,,0,20,8.0,touch
20260608,TSM,20260609,FADED,,,,,-4.23,,,,,,,0,20,8.0,touch
20260608,YPF,20260610,TRIGGERED,2,0.0,-8.06,-17.27,-13.98,-8.0,4,3.43,5.21,1,1,0,20,8.0,touch
20260609,ARMK,20260610,TRIGGERED,2,0.0,-1.95,3.07,6.91,6.91,20,1.81,-0.64,1,0,0,20,8.0,touch
20260609,BUD,20260612,FADED,,,,,0.57,,,,,,,0,20,8.0,touch
20260609,EIX,20260611,FADED,,,,,2.37,,,,,,,0,20,8.0,touch
20260609,HST,20260623,FADED,,,,,0.45,,,,,,,0,20,8.0,touch
20260609,IBKR,20260611,TRIGGERED,2,0.0,8.21,1.24,5.46,5.46,20,1.81,-0.64,0,0,0,20,8.0,touch
20260609,MPC,20260612,TRIGGERED,1,0.0,-8.46,-5.11,6.19,-8.0,5,2.14,4.15,1,1,0,20,8.0,touch
20260609,SYRE,20260610,TRIGGERED,1,0.0,11.48,12.98,24.54,24.54,20,4.34,4.7,0,0,0,20,8.0,touch
20260609,TGT,20260611,TRIGGERED,2,0.0,-0.09,7.28,2.99,2.99,20,1.81,-0.64,1,0,0,20,8.0,touch
20260609,VTRS,20260617,FADED,,,,,-5.12,,,,,,,0,20,8.0,touch
20260610,BTSG,20260610,TRIGGERED,1,0.0,7.41,11.84,12.91,12.91,20,1.81,-0.64,0,0,0,20,8.0,touch
20260610,CNC,20260728,TRIGGERED,14,0.41,1.68,-3.9,-8.48,-8.0,18,-0.66,-6.85,1,1,0,20,8.0,touch
20260610,FANG,20260610,FADED,,,,,-2.52,,,,,,,0,20,8.0,touch
20260610,LTH,20260610,TRIGGERED,1,0.0,9.26,21.37,22.73,22.73,20,1.81,-0.64,0,0,0,20,8.0,touch
20260610,OVV,20260610,FADED,,,,,-2.43,,,,,,,0,20,8.0,touch
20260610,PAA,20260611,FADED,,,,,-1.28,,,,,,,0,20,8.0,touch
20260610,PBA,20260610,FADED,,,,,-0.37,,,,,,,0,20,8.0,touch
20260610,TRGP,20260612,FADED,,,,,-3.75,,,,,,,0,20,8.0,touch
20260610,VIST,20260612,FADED,,,,,-5.39,,,,,,,0,20,8.0,touch
20260611,AMKR,20260611,TRIGGERED,1,0.0,19.92,5.55,-10.01,-8.0,13,0.67,-1.1,0,1,0,20,8.0,touch
20260611,AMX,20260611,TRIGGERED,1,0.0,-6.83,-4.43,-5.35,-8.0,6,-0.85,-0.96,1,1,0,20,8.0,touch
20260611,ARWR,20260617,TRIGGERED,4,0.0,-0.53,5.4,-6.76,-8.0,16,1.37,-1.38,1,1,0,20,8.0,touch
20260611,CAT,20260617,TRIGGERED,2,0.0,4.46,13.02,-2.96,-2.96,20,0.25,-3.42,0,0,0,20,8.0,touch
20260611,EBAY,20260617,FADED,,,,,-1.25,,,,,,,0,20,8.0,touch
20260611,ESI,20260617,TRIGGERED,2,0.98,0.97,5.13,-13.98,-8.0,13,-0.21,-2.74,1,1,0,20,8.0,touch
